host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
within a few hours,0.97,0.92,t,Entire rental unit,Entire home/apt,7,1 bath,2,5,3096.32,4.54,4.72,4.55,4.78,4.74,4.9,4.27,f,3.46
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,6,1 bath,2,3,2832,,,,,,,,t,
within an hour,1,0.39,t,Private room in guesthouse,Private room,2,1 bath,2,1,868.48,4.91,4.96,4.8,4.96,4.96,4.78,4.78,f,1.92
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,1,1 bath,,1,736.32,,,,,,,,f,
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 private bath,,1,1604.8,,,,,,,,t,
within a few hours,1,0.75,t,Entire rental unit,Entire home/apt,6,1 bath,3,4,1416,5,5,5,5,5,5,5,f,0.02
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1510.4,4.7,4.8,4.4,5,4.8,5,4.8,f,0.21
within an hour,1,1,t,Entire rental unit,Entire home/apt,6,1 bath,1,3,1755.84,4.79,4.88,4.74,4.8,4.86,4.98,4.76,f,3.59
within an hour,1,0.5,t,Entire rental unit,Entire home/apt,5,1 bath,2,3,1699.2,4.18,4.46,3.75,4.57,4.5,4.75,4.43,t,0.58
within an hour,1,0.94,t,Entire rental unit,Entire home/apt,2,1 bath,,1,1076.16,4.91,4.98,4.97,4.95,4.98,4.88,4.86,f,1.39
N/A,N/A,0.88,t,Private room in rental unit,Private room,4,1 private bath,,2,925.12,4.95,4.9,4.95,4.95,4.92,4.69,4.8,f,1.27
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,755.2,4.57,5,4.57,5,4.71,5,4.43,f,0.15
within an hour,1,0.55,t,Entire home,Entire home/apt,11,2 baths,3,6,6608,5,5,5,5,4,4,5,f,0.03
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,2,1 bath,,1,1132.8,4.5,4.5,4,5,5,5,4.5,f,0.04
N/A,N/A,N/A,f,Private room in condo,Private room,1,2 baths,,3,944,0,,,,,,,f,0.02
within a few hours,1,1,t,Entire rental unit,Entire home/apt,5,1 bath,2,2,1359.36,4.79,4.95,4.63,4.95,5,4.89,4.79,f,0.41
within an hour,1,1,t,Private room in rental unit,Private room,2,1 shared bath,,1,849.6,4.73,4.86,4.73,4.97,4.92,4.92,4.68,t,0.78
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,585.28,4.89,4.96,4.93,4.85,4.93,4.81,4.89,f,0.56
within an hour,1,0.68,t,Entire condo,Entire home/apt,4,1 bath,1,2,2076.8,5,5,4.91,5,5,4.91,4.91,f,0.24
N/A,N/A,0.94,t,Entire rental unit,Entire home/apt,3,1 bath,,1,1076.16,4.89,4.91,4.69,4.98,4.96,4.94,4.85,f,1.14
within a day,0.67,0.55,t,Private room in rental unit,Private room,1,1 shared bath,,1,849.6,4.5,4.5,5,4.5,4.5,4.5,5,f,0.04
within an hour,1,0.91,t,Entire rental unit,Entire home/apt,5,2 baths,3,5,1793.6,4.93,4.93,4.89,4.89,4.95,4.89,4.89,f,0.93
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1888,,,,,,,,f,
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,4,1 bath,1,2,1227.2,4.53,4.73,4.48,4.71,4.7,4.76,4.42,t,2.04
within a day,1,N/A,f,Entire rental unit,Entire home/apt,6,2 baths,3,3,11328,5,5,5,5,5,5,5,f,0.02
N/A,N/A,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,944,4.83,4.83,4.5,4.83,4.92,4.75,4.75,t,0.29
N/A,N/A,N/A,f,Entire condo,Entire home/apt,4,1 bath,1,2,925.12,5,5,5,5,5,5,4.83,t,0.13
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,906.24,4.49,4.68,4.56,4.66,4.8,4.32,4.38,f,1.96
N/A,N/A,N/A,t,Entire condo,Entire home/apt,6,1 bath,3,3,925.12,5,4.67,5,4.33,5,5,5,f,0.06
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,1567.04,4.68,4.79,4.53,4.79,4.79,4.68,4.79,f,0.4
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,5,1 bath,2,3,2832,4.25,4.5,5,5,5,4.75,4,f,0.08
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,1699.2,4.74,4.88,4.56,4.93,4.87,4.98,4.74,f,1.81
within an hour,1,0.83,t,Entire rental unit,Entire home/apt,6,1 bath,2,5,1604.8,4.94,5,4.96,4.99,4.99,4.55,4.87,f,1.48
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,,1,849.6,4,5,4,5,5,4,5,f,0.02
a few days or more,0,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,1,94400,0,,,,,,,f,0.02
within an hour,1,0.95,t,Entire rental unit,Entire home/apt,5,2 baths,2,3,2907.52,4.76,4.73,4.6,4.87,4.86,4.92,4.51,f,1.32
N/A,N/A,N/A,t,Private room in rental unit,Private room,1,1 shared bath,,1,226.56,0,,,,,,,f,0.02
within a few hours,1,0.79,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1416,4.89,5,4.74,4.93,5,4.96,4.74,f,1.13
within a day,1,0.67,t,Entire condo,Entire home/apt,4,1 bath,1,2,3643.84,5,5,5,5,5,5,5,f,0.06
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,944,4.91,4.91,4.82,5,4.97,5,4.88,t,0.72
within an hour,1,0.99,t,Private room in rental unit,Private room,2,1 shared bath,,1,962.88,4.66,4.78,4.63,4.73,4.83,4.88,4.65,t,2.27
within an hour,1,0.67,t,Entire home,Entire home/apt,6,2.5 baths,4,4,4474.56,4.8,5,4.6,5,5,4.5,4.7,f,0.23
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1850.24,4.85,4.87,4.87,4.49,4.86,4.96,4.73,f,4.85
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,2,0 baths,,1,1416,,,,,,,,f,
N/A,N/A,N/A,t,Entire condo,Entire home/apt,6,1 bath,2,2,1038.4,4.67,4.67,4.67,4.67,4.67,4.67,4.67,t,0.06
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,,1,962.88,4.9,4.94,4.9,4.98,5,5,4.86,f,1.8
within an hour,1,0.77,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1321.6,4.77,4.92,4.81,4.88,4.92,4.92,4.54,f,0.55
within an hour,0.93,0.7,f,Private room in condo,Private room,1,1 shared bath,,2,585.28,4.79,4.68,4.8,4.73,4.78,4.66,4.63,f,1.15
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,,1,1019.52,4.77,4.81,4.48,4.96,4.99,4.97,4.74,f,2.09
within a day,0.57,0.43,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,868.48,4.8,4.8,4.8,5,5,4.4,4.8,f,0.11
within an hour,1,0.67,t,Private room in rental unit,Private room,2,1.5 shared baths,,1,1227.2,5,5,5,5,5,4.67,4.67,f,0.49
N/A,N/A,N/A,t,Entire loft,Entire home/apt,4,1 bath,,2,1604.8,,,,,,,,f,
N/A,N/A,1,f,Entire rental unit,Entire home/apt,6,1.5 baths,3,3,6664.64,,,,,,,,f,
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,849.6,4.83,5,4.83,5,5,5,4.83,f,0.13
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,3,1 bath,,2,1095.04,4.95,4.95,4.92,4.97,4.95,4.66,4.68,f,1.23
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,1,849.6,5,5,5,5,5,5,5,f,0.11
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,5,1 bath,2,3,1132.8,0,,,,,,,f,0.02
within an hour,1,0.92,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1453.76,4.56,4.86,4.54,4.68,4.89,4.77,4.51,f,1.19
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,1963.52,4.91,4.97,4.91,5,5,4.91,4.94,f,0.72
N/A,N/A,N/A,f,Private room in condo,Private room,1,1 shared bath,,1,396.48,1,1,1,1,1,1,1,f,0.06
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,2,1264.96,,,,,,,,f,
within an hour,1,0.74,t,Private room in rental unit,Private room,2,1 shared bath,,1,944,5,4.96,4.88,5,4.92,4.88,4.81,f,0.59
within an hour,1,0.97,t,Entire rental unit,Entire home/apt,4,1 bath,1,3,1567.04,4.64,4.78,4.67,4.87,4.77,4.88,4.67,f,1.9
within a few hours,1,1,t,Entire condo,Entire home/apt,6,1.5 baths,3,4,2265.6,4.67,4.67,5,5,5,4.67,4,f,3
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,3776,5,5,5,5,5,5,4.67,f,0.06
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,2,1 bath,,1,1000.64,5,5,4.9,5,5,4.9,4.9,f,0.21
within a day,0.7,0.41,t,Entire rental unit,Entire home/apt,2,1 bath,,1,1132.8,4.62,4.81,4.36,5,4.83,4.76,4.67,f,0.87
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,,1,566.4,4.73,4.91,4.82,4.73,4.91,5,4.91,t,0.25
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1038.4,4.67,4.56,4.78,4.67,4.56,4.11,4.44,t,0.19
within a few hours,1,0.89,t,Private room in rental unit,Private room,3,1 private bath,,1,1132.8,5,5,5,4.75,5,5,5,f,0.09
N/A,N/A,N/A,t,Tiny home,Entire home/apt,2,1 bath,1,1,660.8,3.67,5,4,5,5,4.67,4,f,0.11
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,4,1.5 baths,1,2,1057.28,4.25,4.5,4.75,4.75,4.75,4.75,4.5,t,0.11
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,1,566.4,5,5,5,5,5,5,5,t,0.02
N/A,N/A,N/A,t,Entire condo,Entire home/apt,2,1 bath,,1,1699.2,,,,,,,,f,
within an hour,0.98,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,2039.04,4.83,5,4.83,4.83,4.83,4.5,4.5,f,0.13
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,3,1 bath,,2,1076.16,4.95,4.79,4.89,4.89,4.92,4.68,4.63,f,0.79
within a day,1,0,t,Entire rental unit,Entire home/apt,5,1 bath,3,3,2605.44,5,5,5,5,5,5,5,f,0.17
N/A,N/A,0,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1019.52,4.8,4.91,4.89,4.91,4.91,4.87,4.8,f,0.96
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,2,1491.52,4.57,4.86,5,4.86,4.57,4.86,4.57,f,0.17
within an hour,1,0.65,t,Entire rental unit,Entire home/apt,6,1 bath,2,3,2832,4.69,4.81,4.06,4.94,4.94,4.69,4.5,f,0.33
within an hour,1,0.94,t,Entire rental unit,Entire home/apt,4,2.5 baths,3,3,2473.28,4.95,4.97,4.97,4.92,4.95,4.85,4.72,f,0.84
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1000.64,4.6,4.8,4.8,4.6,4.6,4.4,4.4,f,0.11
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,4,1 bath,1,2,1246.08,4,5,5,5,5,5,4,f,0.02
within a few hours,1,0.65,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,5475.2,,,,,,,,f,
N/A,N/A,1,f,Entire rental unit,Entire home/apt,2,1 bath,1,1,1321.6,4.64,4.91,4.73,5,5,4.82,4.55,t,0.24
N/A,N/A,N/A,t,Entire condo,Entire home/apt,3,1 bath,2,2,1302.72,5,5,4.67,5,5,5,5,t,0.06
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,2,1 bath,,1,736.32,4.57,4.79,4.14,4.86,4.86,5,4.79,f,0.29
within an hour,1,0.84,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1189.44,4.87,4.95,4.88,4.95,4.88,4.62,4.75,f,5.58
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,1321.6,5,5,5,5,5,4.5,4.5,f,0.04
within a day,0.75,0,t,Entire condo,Entire home/apt,2,1 bath,1,1,1510.4,4.67,4.67,4.67,4.67,5,5,4.67,t,0.06
N/A,N/A,0.88,t,Entire rental unit,Entire home/apt,2,1 bath,1,2,1227.2,4.93,5,4.57,4.9,4.97,4.8,4.83,f,0.65
within a few hours,0.8,0.67,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,2265.6,5,5,5,5,5,5,5,f,0.07
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,6,2 baths,2,4,2360,4.78,4.78,5,5,4.89,4.33,4.33,f,0.2
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2076.8,5,5,5,5,5,5,5,f,0.02
within an hour,1,0.98,t,Entire rental unit,Entire home/apt,8,4.5 baths,4,4,9421.12,4.84,4.87,4.85,4.84,4.9,4.96,4.66,f,1.77
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1208.32,4.85,4.91,4.78,4.88,4.92,4.99,4.8,f,8.4
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,6,1 bath,3,4,1227.2,5,5,4,5,5,5,5,f,0.06
N/A,N/A,N/A,t,Private room in condo,Private room,2,1 shared bath,,1,641.92,5,5,5,5,5,5,5,f,0.02
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,472,4.85,4.69,4.85,4.69,4.54,4.85,4.85,f,0.3
N/A,N/A,0.53,t,Private room in condo,Private room,2,2 baths,,1,944,4.83,4.75,4.67,5,4.67,4.92,4.5,f,0.25
N/A,N/A,N/A,t,Entire condo,Entire home/apt,4,1 bath,1,2,755.2,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1472.64,4.3,4.59,4.26,4.62,4.62,4.85,4.32,f,4.54
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,2,1132.8,4.73,4.82,4.82,4.64,4.82,4.45,4.64,f,0.23
within a day,0.9,0.85,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1132.8,4.79,4.91,4.56,4.94,4.94,5,4.82,f,0.78
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1699.2,,,,,,,,f,
within a few hours,0.9,0.77,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1113.92,4.91,4.99,4.99,4.99,4.94,4.93,4.81,f,1.46
N/A,N/A,N/A,t,Entire condo,Entire home/apt,5,1 bath,1,3,1246.08,4.75,4.84,4.72,4.88,4.86,4.75,4.7,f,4.45
N/A,N/A,N/A,t,Private room in loft,Private room,2,2.5 baths,2,1,1321.6,5,5,5,5,5,5,5,f,0.02
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,5,1 bath,2,2,1699.2,4.44,4.89,3.89,5,4.89,4.89,4.78,f,0.2
within a few hours,1,0.91,t,Private room in rental unit,Private room,1,1 shared bath,,1,792.96,4.96,4.97,4.98,4.97,4.94,4.83,4.88,f,2.58
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,660.8,5,5,5,5,5,5,5,f,0.04
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,4,1 bath,1,2,849.6,5,5,5,5,5,5,5,f,0.02
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,2,944,,,,,,,,f,
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,,1,1113.92,4.85,4.86,4.86,4.93,4.95,4.86,4.62,f,3.2
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,906.24,0,,,,,,,f,0.02
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,6,1.5 baths,2,3,1585.92,5,5,4,5,5,5,5,f,0.02
within a day,1,0.42,t,Entire rental unit,Entire home/apt,5,1 bath,2,2,3020.8,4.57,4.8,4.89,4.57,4.6,4.77,4.29,f,0.78
within a day,0.69,0.47,t,Private room in home,Private room,1,1 shared bath,,1,736.32,4.54,4.65,4.32,4.81,4.74,4.65,4.51,f,1.26
N/A,N/A,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,2076.8,4.75,4.75,4.92,5,4.92,5,4.67,f,0.26
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,2,1 bath,2,1,906.24,4.73,4.89,4.8,4.9,4.93,4.86,4.59,t,3.19
within an hour,0.98,0.97,t,Entire rental unit,Entire home/apt,2,1 bath,,1,792.96,3.59,3.91,3.91,3.77,3.77,4.27,3.45,t,0.48
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,944,5,5,5,5,5,5,5,t,0.04
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,1,849.6,0,,,,,,,t,0.02
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1038.4,4.5,4.8,4.35,4.9,4.8,4.65,4.5,f,0.43
within a day,0.65,0.16,t,Private room in rental unit,Private room,2,1 shared bath,,1,566.4,4.5,4.5,4.5,4.5,4,4.5,4.5,f,0.19
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 private bath,,1,566.4,4.67,5,5,4.67,5,4.67,4.33,f,0.06
N/A,N/A,N/A,t,Entire condo,Entire home/apt,4,1 bath,1,2,3398.4,,,,,,,,t,
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,906.24,4.4,4.67,4.6,4.8,4.87,4.47,4.47,f,0.64
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,3,1 bath,1,2,1359.36,4.48,4.6,4.36,4.29,4.61,4.86,4.41,f,1.96
within an hour,1,0.38,t,Private room in rental unit,Private room,4,1 shared bath,,2,679.68,4.93,4.95,4.98,4.91,4.96,4.71,4.93,f,1.26
N/A,N/A,N/A,t,Private room in rental unit,Private room,1,1 shared bath,,1,547.52,5,5,4.67,5,5,4.67,5,f,0.07
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,302.08,5,4.9,4.95,4.9,4.9,4.85,4.95,f,0.43
N/A,N/A,N/A,f,Private room in condo,Private room,1,1 private bath,,2,849.6,4,5,5,5,5,4,4,t,0.05
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,6,2.5 baths,2,2,5664,4.5,4.5,4.5,5,5,4.5,4.5,f,0.1
N/A,N/A,0.75,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1416,4.7,4.7,4.6,5,5,4.9,4.6,f,0.21
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,1397.12,4.75,5,4.75,5,5,4.75,4.75,f,0.09
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,4,1 bath,1,2,1170.56,5,5,4.75,4.92,5,4.92,4.92,f,0.26
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,2,3,6475.84,4.86,5,4.86,5,5,5,4.86,f,0.3
N/A,N/A,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,1661.44,4.74,4.84,4.42,4.89,4.95,4.89,4.63,f,0.41
within an hour,1,0.58,t,Entire rental unit,Entire home/apt,3,1 bath,1,1,1246.08,5,5,4.5,5,5,5,5,f,0.22
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,1,302.08,,,,,,,,f,
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,472,5,5,5,5,5,5,5,f,0.43
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1340.48,3.99,4.15,4.07,3.86,4.05,4.71,4.13,f,1.86
within a day,1,0.62,t,Entire condo,Entire home/apt,6,2 baths,3,4,7552,5,4.92,5,5,5,4.85,4.62,f,0.33
within a day,0.6,0.71,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1416,4.64,4.73,4.09,4.45,4.55,4.91,4.36,f,1.38
within an hour,1,0.7,t,Private room in rental unit,Private room,1,1.5 shared baths,,1,509.76,4.75,4.75,4.56,4.84,4.91,4.44,4.75,f,1.83
N/A,N/A,0.9,t,Entire rental unit,Entire home/apt,2,1 bath,,1,1170.56,4.56,4.85,4.18,4.62,4.85,5,4.38,f,0.83
within an hour,1,1,t,Private room in rental unit,Private room,2,1 shared bath,,1,868.48,4.8,4.87,4.83,4.93,4.9,4.73,4.67,f,0.66
N/A,N/A,1,t,Entire rental unit,Entire home/apt,2,1 bath,,1,830.72,4.6,4.82,4.37,4.84,4.86,5,4.67,f,1.22
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,5,1 bath,2,3,755.2,4,5,5,5,5,5,5,t,0.04
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,755.2,4.89,5,4.89,5,4.89,4.89,4.78,f,0.19
within an hour,0.97,0.98,t,Entire rental unit,Entire home/apt,3,1 bath,2,2,1604.8,4.67,4.89,4.67,4.89,4.89,4.78,4.44,f,0.2
within a day,0.9,0.85,t,Private room in rental unit,Private room,2,1 bath,,1,698.56,3,2.5,3,2.5,3,3,3,f,0.66
within a day,0.65,0.16,t,Private room in rental unit,Private room,2,1 shared bath,,1,660.8,4.5,3.5,4.5,4,4,5,4.5,f,0.04
within an hour,1,1,t,Private room in rental unit,Private room,2,1 shared bath,,1,868.48,5,4.94,4.94,4.94,4.94,4.83,4.89,f,0.4
within a day,0.65,0.16,t,Private room in rental unit,Private room,2,1 bath,,1,566.4,,,,,,,,f,
N/A,N/A,0.66,t,Private room in rental unit,Private room,2,1 shared bath,,1,1227.2,4.65,4.81,4.31,4.8,4.76,4.8,4.76,f,1.47
N/A,N/A,N/A,t,Private room in condo,Private room,2,1 shared bath,,1,566.4,4.94,5,4.94,5,5,4.94,5,f,0.39
N/A,N/A,0.66,t,Private room in rental unit,Private room,2,1 shared bath,,1,981.76,4.36,4.59,4.27,4.68,4.41,4.36,4.23,f,0.47
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1132.8,0,,,,,,,f,0.02
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,925.12,4.5,4.75,4.5,4.75,4.5,4.5,4.5,f,0.09
N/A,N/A,N/A,f,Private room in rental unit,Private room,2,1 shared bath,,1,1321.6,5,5,5,5,5,5,5,f,0.02
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,3,1 bath,1,2,944,0,,,,,,,t,0.02
within an hour,1,1,t,Entire condo,Entire home/apt,6,1 bath,3,3,1831.36,4.97,4.97,4.94,5,5,4.91,5,t,0.75
within an hour,0.99,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,,2,1076.16,4.64,4.8,4.61,4.81,4.77,4.75,4.53,f,1.42
within an hour,1,0.5,t,Entire rental unit,Entire home/apt,6,1 bath,1,3,1321.6,4.88,4.88,4.5,4.88,5,4.75,4.75,f,0.2
within a few hours,1,0.76,t,Entire rental unit,Entire home/apt,2,1 bath,,1,944,4.73,4.82,4.6,4.97,4.9,4.97,4.7,f,1.32
within an hour,0.95,0.89,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1057.28,4.64,4.75,4.34,4.83,4.87,4.64,4.66,f,1.8
N/A,N/A,N/A,t,Private room in rental unit,Private room,3,1 shared bath,,2,1321.6,5,4.57,4.57,5,5,5,4.86,f,0.15
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,490.88,,,,,,,,t,
a few days or more,0.33,0.25,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,2360,4.9,4.9,4.9,4.95,4.95,4.95,4.6,f,0.45
N/A,N/A,1,f,Entire rental unit,Entire home/apt,4,1 bath,,2,1132.8,4.55,4.79,4.03,4.88,4.91,4.76,4.73,t,0.73
N/A,N/A,N/A,f,Private room in condo,Private room,2,0 shared baths,,1,944,,,,,,,,f,
within an hour,0.67,0.75,t,Entire rental unit,Entire home/apt,2,1 bath,,1,3096.32,4.67,4.69,4.64,4.73,4.9,4.45,4.22,f,1.48
within an hour,1,0.99,t,Entire rental unit,Entire home/apt,2,1 bath,,1,1019.52,4.77,4.94,4.74,4.91,4.91,4.95,4.63,t,1.41
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1359.36,4.86,4.9,4.9,4.86,4.91,4.96,4.83,t,2
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,1,2,1170.56,4.81,4.89,4.8,4.91,4.88,4.82,4.68,f,3.95
within a few hours,1,0.82,f,Private room in rental unit,Private room,1,1 private bath,,1,1132.8,4.71,4.86,4.71,4.86,4.57,5,4.57,t,0.5
within an hour,1,1,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1132.8,4.03,4.23,4.19,4.38,4.1,4.84,3.94,f,2.33
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,3,1 bath,2,3,944,4.44,4.67,4.33,4.28,4.78,4.61,4.61,t,0.43
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,2.5 baths,,,566.4,4,4,3.25,5,5,4.5,4,f,0.09
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,6,1.5 baths,2,2,1925.76,,,,,,,,t,
N/A,N/A,N/A,t,Private room in rental unit,Private room,2,1 shared bath,,1,472,5,5,4,5,5,5,5,f,0.07
N/A,N/A,N/A,t,Private room in bed and breakfast,Private room,2,1 shared bath,,2,755.2,4.33,3.67,4.33,4.33,4.67,4.33,3.67,t,0.07
within an hour,1,1,t,Private room in rental unit,Private room,4,1 bath,,2,2114.56,5,5,5,5,5,5,5,f,0.32
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,3,1 bath,1,2,1416,4.77,4.82,4.56,4.85,4.92,4.92,4.51,f,0.86
within an hour,1,1,t,Entire rental unit,Entire home/apt,4,1 bath,2,2,2076.8,5,4.92,5,5,4.92,4.92,4.75,f,0.28
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,1,1 bath,,1,906.24,4.8,5,5,5,5,5,5,f,0.11
within an hour,1,0.93,t,Private room in rental unit,Private room,2,1.5 baths,,1,1434.88,4.9,5,5,5,5,4.8,4.8,f,0.22
N/A,N/A,N/A,f,Entire rental unit,Entire home/apt,3,1 bath,1,1,1416,4,5,4,5,5,5,4,t,0.02
within an hour,1,0.97,t,Private room in bed and breakfast,Private room,2,1 private bath,,1,1283.84,4.97,5,4.83,5,5,4.97,4.9,f,3.13
N/A,N/A,N/A,t,Entire condo,Entire home/apt,6,1 bath,2,3,944,3,5,1,5,5,3,4,f,0.05
within an hour,1,0.93,t,Private room in rental unit,Private room,2,1.5 shared baths,,1,1623.68,4.9,4.9,4.9,4.9,4.74,4.74,4.84,f,0.7
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,4,1 bath,1,1,1132.8,5,5,5,5,5,5,5,f,0.09
N/A,N/A,N/A,t,Entire rental unit,Entire home/apt,2,1 bath,1,1,1208.32,4.54,4.71,4.61,4.23,4.52,4.39,4.34,f,1.3
